"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","7948","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","2,33"
"0","7948","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Kbyte","385,41"
"0","7948","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","5,55"
"0","7948","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__block_size","","256"
"0","7948","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__grid_size","","128"
"0","7948","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","96"
"0","7948","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","Kbyte/block","24,58"
"0","7948","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","2,69"
"0","7948","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","28,81"
"1","7948","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(32, 4, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Mbyte","2,67"
