"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Kbyte","541,31"
"0","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Kbyte","44,03"
"0","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","5,58"
"0","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","launch__block_size","","256"
"0","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","launch__grid_size","","64"
"0","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","96"
"0","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","Kbyte/block","24,58"
"0","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","1,57"
"0","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","16,46"
"1","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Kbyte","417,02"
"1","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Kbyte","1,41"
"1","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","4,24"
"1","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","launch__block_size","","256"
"1","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","launch__grid_size","","64"
"1","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","launch__registers_per_thread","register/thread","96"
"1","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","launch__shared_mem_per_block_dynamic","Kbyte/block","24,58"
"1","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","1,67"
"1","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","16,45"
"2","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","dram__bytes_read.sum","Kbyte","646,27"
"2","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","dram__bytes_write.sum","Kbyte","11,52"
"2","30312","python.exe","127.0.0.1","<unnamed>::chr_nf4_gemm_prefill_n16(const unsigned char *, const unsigned short *, const __nv_bfloat16 *, __nv_bfloat16 *, float *, int, int, int, int, int, int)","1","7","(256, 1, 1)","(4, 16, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","6,61"
